 ====================================================================================
               Steady state solution for a 2D thermal profile                        
                  in cross section of a slab or billet in                            
                             Continuous Casting                                      
 ====================================================================================
                                                                                     
   Heat Transfer is calculated considering only heat conduction                      
  and convection in liquid metal is taken into consideration by                      
  artificially increasing thermal conductivity                                       
                                                                                     
  Heat exchanged due to solidification is modelled by                                
  equivalent heat capacity method.                                                   
                                                                                     
  Boundary Conditions are:                                                           
  1) In the mold, a specified heat flow as a function of time                        
  2) In secondary cooling, a specified heat transfer coefficient                     
     and also radiactive heat transfer.                                              
                                                                                     
  Velocity of strand is constant and equal to v sub z                                
                                                                                     
 ====================================================================================
 Author: Dickson Alves de Souza                                                      
                                                                                     
 Based on lectures by professor Roberto Parreiras Tavares                            
                                                                                     
 and book Numerical Heat Transfer and Fluid Flow                                     
 by Suhas V. Patankar (1980)                                                         
                                                                                     
 Federal University of Minas Gerais (UFMG)                                           
 December 03rd, 2017                                                                 
 ====================================================================================
                              Geometry:                                              
                                                                                     
 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21
                                                                                     
 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds
                                                                                     
 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds
                                                                                     
 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds
                                                                                     
 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds
                                                                                     
 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:                                   
                                                                                     
 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================
  
  
  
 ====================================================================================
                              Solver:                                      
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000
 
 Lever rule was used to calculate liquid fraction.
 ====================================================================================
  
  
  
 ===========================================================================================================
                    Calculation Results                                              
 Current time:                                      210.0000 seconds               
 Time Step:                                           0.0002 seconds               
 Iterations:                                          840000
 Maximum Temperature :                             1800.0068 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1135.6953 K - Change from last time step:       0.0004 K
 Average(algebraic, non-weigthed) Temperature :    1686.8379 K - Change from last time step:      -0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1800.0068         41253.6058         188.4763           1.0000
     1    2    0.0000    0.0050   1800.0068         41253.5758         188.4762           1.0000
     1    3    0.0000    0.0100   1800.0068         41253.2229         188.4745           1.0000
     1    4    0.0000    0.0150   1800.0065         41250.6608         188.4620           1.0000
     1    5    0.0000    0.0200   1800.0048         41236.0538         188.3907           0.9997
     1    6    0.0000    0.0250   1799.9973         41169.1672         188.0645           0.9986
     1    7    0.0000    0.0300   1799.9683         40914.2852         186.8222           0.9945
     1    8    0.0000    0.0350   1799.8712         40077.0558         182.7503           0.9809
     1    9    0.0000    0.0400   1799.5712         37649.7105         171.0240           0.9404
     1   10    0.0000    0.0450   1798.6462         31428.5469         141.5831           0.8303
     1   11    0.0000    0.0500   1795.1987         18119.5996          82.9343           0.5485
     1   12    0.0000    0.0550   1779.2636          4498.3084          38.6890           0.0907
     1   13    0.0000    0.0600   1747.5061           703.0000          37.0915           0.0000
     1   14    0.0000    0.0650   1713.4265           703.0000          36.6996           0.0000
     1   15    0.0000    0.0700   1677.8731           703.0000          36.2907           0.0000
     1   16    0.0000    0.0750   1641.2947           703.0000          35.8701           0.0000
     1   17    0.0000    0.0800   1604.2260           703.0000          35.4438           0.0000
     1   18    0.0000    0.0850   1567.2437           703.0000          35.0185           0.0000
     1   19    0.0000    0.0900   1530.9033           703.0000          34.6006           0.0000
     1   20    0.0000    0.0950   1495.6612           703.0000          34.1953           0.0000
     1   21    0.0000    0.1000   1461.7963           703.0000          33.8059           0.0000
     2    1    0.0050    0.0000   1800.0068         41253.6058         188.4763           1.0000
     2    2    0.0050    0.0050   1800.0068         41253.5758         188.4762           1.0000
     2    3    0.0050    0.0100   1800.0068         41253.2229         188.4745           1.0000
     2    4    0.0050    0.0150   1800.0065         41250.6607         188.4620           1.0000
     2    5    0.0050    0.0200   1800.0048         41236.0535         188.3907           0.9997
     2    6    0.0050    0.0250   1799.9973         41169.1663         188.0645           0.9986
     2    7    0.0050    0.0300   1799.9683         40914.2823         186.8222           0.9945
     2    8    0.0050    0.0350   1799.8712         40077.0480         182.7503           0.9809
     2    9    0.0050    0.0400   1799.5712         37649.6910         171.0240           0.9404
     2   10    0.0050    0.0450   1798.6462         31428.5042         141.5829           0.8303
     2   11    0.0050    0.0500   1795.1987         18119.5298          82.9340           0.5485
     2   12    0.0050    0.0550   1779.2635          4498.2868          38.6890           0.0907
     2   13    0.0050    0.0600   1747.5061           703.0000          37.0915           0.0000
     2   14    0.0050    0.0650   1713.4264           703.0000          36.6996           0.0000
     2   15    0.0050    0.0700   1677.8730           703.0000          36.2907           0.0000
     2   16    0.0050    0.0750   1641.2947           703.0000          35.8701           0.0000
     2   17    0.0050    0.0800   1604.2260           703.0000          35.4438           0.0000
