 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 Lever rule was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      774.0000 seconds
 Time Step:                                           0.0003 seconds
 Iterations:                                         3096000
 Maximum Temperature :                             1795.6230 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1129.2424 K - Change from last time step:      -0.0000 K
 Average(algebraic, non-weigthed) Temperature :    1580.7346 K - Change from last time step:      -0.0001 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1795.6230         19229.3252          87.5028           0.5754
     1    2    0.0000    0.0050   1795.1895         18096.6650          82.8407           0.5479
     1    3    0.0000    0.0100   1792.5160         12954.8772          62.8996           0.4100
     1    4    0.0000    0.0150   1785.2468          6636.0778          43.0023           0.1910
     1    5    0.0000    0.0200   1771.7701          3129.1528          37.3865           0.0103
     1    6    0.0000    0.0250   1754.5498           703.0000          37.1725           0.0000
     1    7    0.0000    0.0300   1736.6036           703.0000          36.9661           0.0000
     1    8    0.0000    0.0350   1717.9228           703.0000          36.7513           0.0000
     1    9    0.0000    0.0400   1698.4958           703.0000          36.5279           0.0000
     1   10    0.0000    0.0450   1678.3119           703.0000          36.2958           0.0000
     1   11    0.0000    0.0500   1657.3619           703.0000          36.0549           0.0000
     1   12    0.0000    0.0550   1635.6384           703.0000          35.8050           0.0000
     1   13    0.0000    0.0600   1613.1358           703.0000          35.5463           0.0000
     1   14    0.0000    0.0650   1589.8504           703.0000          35.2785           0.0000
     1   15    0.0000    0.0700   1565.7802           703.0000          35.0017           0.0000
     1   16    0.0000    0.0750   1540.9250           703.0000          34.7158           0.0000
     1   17    0.0000    0.0800   1515.2862           703.0000          34.4210           0.0000
     1   18    0.0000    0.0850   1488.8665           703.0000          34.1172           0.0000
     1   19    0.0000    0.0900   1461.6700           703.0000          33.8044           0.0000
     1   20    0.0000    0.0950   1433.7021           703.0000          33.4828           0.0000
     1   21    0.0000    0.1000   1404.9695           703.0000          33.1523           0.0000
     2    1    0.0050    0.0000   1795.6230         19229.3029          87.5027           0.5754
     2    2    0.0050    0.0050   1795.1895         18096.6425          82.8406           0.5479
     2    3    0.0050    0.0100   1792.5160         12954.8555          62.8995           0.4100
     2    4    0.0050    0.0150   1785.2467          6636.0645          43.0023           0.1910
     2    5    0.0050    0.0200   1771.7701          3129.1482          37.3865           0.0103
     2    6    0.0050    0.0250   1754.5498           703.0000          37.1725           0.0000
     2    7    0.0050    0.0300   1736.6036           703.0000          36.9661           0.0000
     2    8    0.0050    0.0350   1717.9228           703.0000          36.7513           0.0000
     2    9    0.0050    0.0400   1698.4958           703.0000          36.5279           0.0000
     2   10    0.0050    0.0450   1678.3119           703.0000          36.2958           0.0000
     2   11    0.0050    0.0500   1657.3619           703.0000          36.0549           0.0000
     2   12    0.0050    0.0550   1635.6384           703.0000          35.8050           0.0000
     2   13    0.0050    0.0600   1613.1358           703.0000          35.5463           0.0000
